,date,water_volume_variation,water_flow,water_volume,water_height,water_precipitation
1865,1995-02-09,98545.0,2.0,0.0,0.0,1.0
5011,2003-09-21,-163553.0,1.0,0.0,0.0,0.0
3467,1999-06-30,-94184.0,1.0,2.0,2.0,0.0
6857,2008-10-10,-30790.0,0.0,2.0,2.0,0.0
3327,1999-02-10,297557.0,1.0,1.0,1.0,1.0
2030,1995-07-24,-54429.0,0.0,1.0,1.0,0.0
7263,2009-11-20,-355349.0,2.0,1.0,1.0,1.0
1156,1993-03-02,0.0,1.0,1.0,1.0,1.0
9956,2017-04-05,197707.0,1.0,1.0,1.0,0.0
9057,2014-10-19,-172254.0,2.0,1.0,1.0,0.0
4194,2001-06-26,-63254.0,1.0,2.0,2.0,0.0
6452,2007-09-01,-124795.0,0.0,2.0,2.0,0.0
7097,2009-06-07,-36185.0,2.0,2.0,2.0,1.0
4901,2003-06-03,32434.0,1.0,2.0,2.0,1.0
1845,1995-01-20,298113.0,2.0,0.0,0.0,1.0
4508,2002-05-06,31144.0,1.0,2.0,2.0,0.0
8977,2014-07-31,-70542.0,0.0,2.0,2.0,0.0
2595,1997-02-08,0.0,2.0,0.0,0.0,0.0
5087,2003-12-06,232166.0,2.0,1.0,1.0,1.0
7929,2011-09-17,-78627.0,0.0,0.0,0.0,0.0
261,1990-09-19,-173957.0,0.0,0.0,0.0,0.0
1772,1994-11-08,-285037.0,2.0,0.0,0.0,1.0
5777,2005-10-26,-23034.0,0.0,0.0,0.0,0.0
3204,1998-10-10,-43210.0,0.0,0.0,0.0,1.0
7625,2010-11-17,-173708.0,2.0,1.0,1.0,1.0
2964,1998-02-12,120134.0,1.0,0.0,0.0,0.0
7237,2009-10-25,-306313.0,2.0,1.0,1.0,0.0
4074,2001-02-26,-78828.0,2.0,0.0,0.0,1.0
5684,2005-07-25,-100020.0,0.0,2.0,2.0,0.0
5775,2005-10-24,23034.0,0.0,0.0,0.0,0.0
2140,1995-11-11,73064.0,0.0,0.0,0.0,1.0
5017,2003-09-27,-154589.0,1.0,0.0,0.0,0.0
3648,1999-12-28,18401.0,2.0,0.0,0.0,1.0
8986,2014-08-09,-34734.0,0.0,2.0,2.0,0.0
1356,1993-09-18,-111753.0,1.0,0.0,0.0,0.0
5014,2003-09-24,-136546.0,1.0,0.0,0.0,0.0
10141,2017-10-07,-93459.0,0.0,0.0,0.0,0.0
792,1992-03-03,122936.0,0.0,0.0,0.0,0.0
98,1990-04-09,0.0,0.0,1.0,1.0,0.0
7456,2010-06-01,35437.0,1.0,2.0,2.0,0.0
1549,1994-03-30,52786.0,1.0,1.0,1.0,0.0
577,1991-08-01,0.0,0.0,1.0,1.0,0.0
1301,1993-07-25,-89834.0,1.0,1.0,1.0,0.0
2562,1997-01-06,96837.0,2.0,0.0,0.0,1.0
3491,1999-07-24,-146407.0,1.0,1.0,1.0,0.0
4447,2002-03-06,-89099.0,2.0,1.0,1.0,0.0
5161,2004-02-18,119709.0,1.0,1.0,1.0,0.0
3031,1998-04-20,261353.0,2.0,2.0,2.0,1.0
7210,2009-09-28,-94826.0,1.0,2.0,2.0,0.0
5034,2003-10-14,-94972.0,0.0,0.0,0.0,0.0
3149,1998-08-16,-142768.0,1.0,1.0,1.0,0.0
952,1992-08-10,-87531.0,1.0,1.0,1.0,0.0
1101,1993-01-06,137436.0,1.0,0.0,0.0,0.0
264,1990-09-22,-127391.0,0.0,0.0,0.0,1.0
8353,2012-11-14,26040.0,0.0,0.0,0.0,0.0
9676,2016-06-29,-35066.0,1.0,2.0,2.0,0.0
8313,2012-10-05,-80138.0,0.0,1.0,1.0,0.0
7267,2009-11-24,-362371.0,2.0,1.0,1.0,1.0
1864,1995-02-08,304244.0,2.0,0.0,0.0,0.0
2632,1997-03-17,28140.0,1.0,1.0,1.0,0.0
5241,2004-05-08,35327.0,1.0,2.0,2.0,1.0
9165,2015-02-04,-27968.0,2.0,1.0,1.0,1.0
4146,2001-05-09,408234.0,2.0,1.0,1.0,1.0
5520,2005-02-11,60980.0,0.0,1.0,1.0,0.0
7104,2009-06-14,0.0,1.0,2.0,2.0,0.0
4920,2003-06-22,-95363.0,1.0,2.0,2.0,0.0
7462,2010-06-07,35624.0,1.0,2.0,2.0,0.0
9162,2015-02-01,467360.0,2.0,1.0,1.0,1.0
6756,2008-07-01,0.0,1.0,2.0,2.0,1.0
1771,1994-11-07,-113627.0,2.0,0.0,0.0,1.0
7302,2009-12-29,315230.0,2.0,1.0,1.0,1.0
3347,1999-03-02,89520.0,1.0,1.0,1.0,1.0
1371,1993-10-03,61458.0,1.0,0.0,0.0,0.0
1093,1992-12-29,90922.0,1.0,0.0,0.0,0.0
7546,2010-08-30,-64688.0,0.0,2.0,2.0,0.0
9673,2016-06-26,-70542.0,1.0,2.0,2.0,0.0
4106,2001-03-30,-654833.0,2.0,2.0,2.0,0.0
130,1990-05-11,30685.0,0.0,2.0,2.0,1.0
6530,2007-11-18,-90109.0,0.0,0.0,0.0,1.0
3866,2000-08-02,-110307.0,1.0,1.0,1.0,0.0
4054,2001-02-06,-394201.0,2.0,2.0,2.0,1.0
2460,1996-09-26,100566.0,0.0,0.0,0.0,0.0
883,1992-06-02,32543.0,1.0,2.0,2.0,1.0
196,1990-07-16,-30472.0,1.0,1.0,1.0,0.0
8754,2013-12-20,51118.0,2.0,0.0,0.0,0.0
9551,2016-02-25,131715.0,2.0,1.0,1.0,1.0
406,1991-02-11,-134572.0,2.0,0.0,0.0,0.0
1411,1993-11-12,283928.0,2.0,0.0,0.0,0.0
1594,1994-05-14,246184.0,1.0,2.0,2.0,1.0
6446,2007-08-26,-95470.0,1.0,2.0,2.0,0.0
3133,1998-07-31,-123233.0,1.0,2.0,2.0,0.0
3532,1999-09-03,-93459.0,0.0,0.0,0.0,0.0
8736,2013-12-02,0.0,1.0,0.0,0.0,0.0
4255,2001-08-26,-167099.0,1.0,1.0,1.0,1.0
4634,2002-09-09,-61665.0,1.0,0.0,0.0,0.0
6461,2007-09-10,-90045.0,0.0,1.0,1.0,0.0
7858,2011-07-08,-95255.0,0.0,2.0,2.0,1.0
5558,2005-03-21,101994.0,0.0,2.0,2.0,1.0
146,1990-05-27,31609.0,0.0,2.0,2.0,0.0
9068,2014-10-30,-53594.0,1.0,1.0,1.0,0.0
2967,1998-02-15,98545.0,1.0,0.0,0.0,0.0
3268,1998-12-13,0.0,0.0,0.0,0.0,0.0
8512,2013-04-22,-168160.0,2.0,2.0,2.0,0.0
7118,2009-06-28,0.0,1.0,2.0,2.0,0.0
4785,2003-02-07,-132386.0,2.0,1.0,1.0,0.0
7682,2011-01-13,53324.0,2.0,1.0,1.0,0.0
9873,2017-01-12,0.0,0.0,0.0,0.0,1.0
4524,2002-05-22,64545.0,1.0,2.0,2.0,1.0
381,1991-01-17,-658162.0,2.0,0.0,0.0,1.0
9580,2016-03-25,-52988.0,2.0,1.0,1.0,1.0
9349,2015-08-07,-91524.0,0.0,1.0,1.0,0.0
2270,1996-03-20,188169.0,2.0,1.0,1.0,1.0
236,1990-08-25,-102503.0,0.0,0.0,0.0,0.0
5759,2005-10-08,-113512.0,0.0,0.0,0.0,0.0
1021,1992-10-18,-71436.0,1.0,0.0,0.0,0.0
4744,2002-12-28,1364537.0,2.0,0.0,0.0,0.0
6637,2008-03-04,63755.0,0.0,2.0,2.0,0.0
1217,1993-05-02,-96007.0,2.0,2.0,2.0,0.0
5831,2005-12-19,-55427.0,2.0,1.0,1.0,0.0
4037,2001-01-20,-184167.0,2.0,0.0,0.0,0.0
2207,1996-01-17,-243074.0,2.0,1.0,1.0,0.0
7327,2010-01-23,198189.0,2.0,1.0,1.0,1.0
234,1990-08-23,-77624.0,0.0,0.0,0.0,1.0
7606,2010-10-29,-387461.0,2.0,1.0,1.0,1.0
2730,1997-06-23,-32218.0,1.0,2.0,2.0,0.0
8626,2013-08-14,-98388.0,0.0,2.0,2.0,0.0
96,1990-04-07,300912.0,0.0,1.0,1.0,0.0
1162,1993-03-08,0.0,1.0,1.0,1.0,1.0
866,1992-05-16,0.0,1.0,2.0,2.0,0.0
159,1990-06-09,0.0,1.0,2.0,2.0,0.0
2731,1997-06-24,-64329.0,1.0,2.0,2.0,0.0
4990,2003-08-31,-135762.0,1.0,1.0,1.0,0.0
1843,1995-01-18,422754.0,2.0,0.0,0.0,1.0
10076,2017-08-03,-92159.0,0.0,2.0,2.0,0.0
7877,2011-07-27,-30544.0,0.0,1.0,1.0,0.0
7127,2009-07-07,-36297.0,1.0,2.0,2.0,0.0
8032,2011-12-29,-26915.0,1.0,1.0,1.0,0.0
5392,2004-10-06,-61665.0,0.0,0.0,0.0,0.0
4347,2001-11-26,-36803.0,0.0,0.0,0.0,1.0
3615,1999-11-25,18672.0,1.0,0.0,0.0,0.0
1037,1992-11-03,-19367.0,2.0,0.0,0.0,1.0
9755,2016-09-16,28277.0,0.0,1.0,1.0,0.0
10011,2017-05-30,101335.0,0.0,2.0,2.0,0.0
1113,1993-01-18,-364671.0,2.0,0.0,0.0,0.0
780,1992-02-20,46068.0,0.0,0.0,0.0,0.0
4206,2001-07-08,-62254.0,1.0,2.0,2.0,1.0
3020,1998-04-09,30403.0,2.0,1.0,1.0,1.0
4218,2001-07-20,0.0,1.0,2.0,2.0,0.0
3398,1999-04-22,-542829.0,2.0,2.0,2.0,1.0
6466,2007-09-15,-175792.0,1.0,1.0,1.0,0.0
1182,1993-03-28,0.0,0.0,1.0,1.0,0.0
699,1991-12-01,47876.0,2.0,0.0,0.0,0.0
2326,1996-05-15,31074.0,1.0,2.0,2.0,0.0
1042,1992-11-08,-232982.0,2.0,0.0,0.0,0.0
2159,1995-11-30,43955.0,2.0,0.0,0.0,1.0
9179,2015-02-18,26343.0,2.0,1.0,1.0,0.0
3342,1999-02-25,203752.0,1.0,1.0,1.0,0.0
6891,2008-11-13,-29038.0,2.0,1.0,1.0,0.0
8771,2014-01-06,160176.0,2.0,1.0,1.0,1.0
319,1990-11-16,36803.0,0.0,0.0,0.0,0.0
2026,1995-07-20,-82679.0,1.0,1.0,1.0,0.0
795,1992-03-06,49798.0,0.0,0.0,0.0,1.0
4845,2003-04-08,0.0,2.0,1.0,1.0,0.0
8047,2012-01-13,-80138.0,1.0,1.0,1.0,0.0
3496,1999-07-29,-114560.0,1.0,1.0,1.0,0.0
9853,2016-12-23,-26010.0,1.0,0.0,0.0,0.0
6652,2008-03-19,66281.0,0.0,2.0,2.0,0.0
6532,2007-11-20,17859.0,0.0,0.0,0.0,1.0
594,1991-08-18,-78627.0,0.0,0.0,0.0,0.0
8373,2012-12-04,-81162.0,2.0,1.0,1.0,1.0
7362,2010-02-27,-757414.0,2.0,1.0,1.0,1.0
10054,2017-07-12,-32868.0,0.0,2.0,2.0,0.0
1677,1994-08-05,-113182.0,1.0,1.0,1.0,0.0
2998,1998-03-18,0.0,1.0,1.0,1.0,0.0
999,1992-09-26,183276.0,1.0,0.0,0.0,1.0
9376,2015-09-03,0.0,0.0,1.0,1.0,0.0
9623,2016-05-07,186552.0,2.0,2.0,2.0,1.0
8707,2013-11-03,134407.0,2.0,1.0,1.0,1.0
1412,1993-11-13,-47875.0,2.0,0.0,0.0,1.0
1153,1993-02-27,54677.0,1.0,1.0,1.0,1.0
2849,1997-10-20,-51138.0,0.0,0.0,0.0,1.0
5893,2006-02-19,723505.0,2.0,2.0,2.0,1.0
14,1990-01-15,-24784.0,2.0,0.0,0.0,0.0
3865,2000-08-01,-110853.0,1.0,1.0,1.0,0.0
3979,2000-11-23,534313.0,2.0,0.0,0.0,1.0
8997,2014-08-20,-68327.0,0.0,2.0,2.0,0.0
10023,2017-06-11,-33888.0,0.0,2.0,2.0,0.0
6483,2007-10-02,-105842.0,1.0,1.0,1.0,0.0
2142,1995-11-13,73605.0,0.0,0.0,0.0,1.0
5101,2003-12-20,0.0,2.0,0.0,0.0,1.0
4957,2003-07-29,0.0,1.0,2.0,2.0,0.0
1840,1995-01-15,-225617.0,2.0,0.0,0.0,0.0
1947,1995-05-02,0.0,1.0,2.0,2.0,0.0
1330,1993-08-23,-80949.0,0.0,1.0,1.0,0.0
6793,2008-08-07,-69875.0,0.0,2.0,2.0,0.0
4795,2003-02-17,-51252.0,2.0,0.0,0.0,1.0
2739,1997-07-02,32651.0,1.0,2.0,2.0,0.0
1640,1994-06-29,-31931.0,1.0,2.0,2.0,0.0
9374,2015-09-01,60487.0,0.0,1.0,1.0,0.0
6589,2008-01-16,704233.0,0.0,0.0,0.0,0.0
9732,2016-08-24,-89729.0,0.0,1.0,1.0,1.0
6339,2007-05-11,34439.0,1.0,2.0,2.0,0.0
5173,2004-03-01,61263.0,2.0,2.0,2.0,0.0
3565,1999-10-06,-86420.0,1.0,0.0,0.0,0.0
8020,2011-12-17,323592.0,1.0,1.0,1.0,1.0
6102,2006-09-16,-79937.0,0.0,1.0,1.0,1.0
3706,2000-02-24,80644.0,1.0,1.0,1.0,0.0
2017,1995-07-11,-56660.0,1.0,1.0,1.0,0.0
3240,1998-11-15,-98701.0,1.0,0.0,0.0,0.0
6955,2009-01-16,91735.0,1.0,1.0,1.0,1.0
6830,2008-09-13,-33086.0,0.0,2.0,2.0,0.0
6649,2008-03-16,65773.0,0.0,2.0,2.0,0.0
4257,2001-08-28,-55290.0,1.0,1.0,1.0,0.0
535,1991-06-20,-30366.0,1.0,1.0,1.0,0.0
5197,2004-03-25,30719.0,1.0,2.0,2.0,0.0
1921,1995-04-06,55563.0,1.0,1.0,1.0,0.0
6313,2007-04-15,96979.0,2.0,2.0,2.0,0.0
5963,2006-04-30,65773.0,2.0,2.0,2.0,0.0
6635,2008-03-02,63396.0,0.0,2.0,2.0,1.0
996,1992-09-23,-23034.0,0.0,0.0,0.0,0.0
7875,2011-07-25,-61263.0,0.0,1.0,1.0,1.0
6982,2009-02-12,-65556.0,2.0,2.0,2.0,0.0
5346,2004-08-21,-89204.0,0.0,1.0,1.0,0.0
2741,1997-07-04,-32543.0,1.0,2.0,2.0,0.0
358,1990-12-25,91596.0,1.0,0.0,0.0,1.0
6316,2007-04-18,130243.0,1.0,2.0,2.0,0.0
2483,1996-10-19,-105529.0,1.0,0.0,0.0,0.0
1592,1994-05-12,120411.0,0.0,1.0,1.0,1.0
7089,2009-05-30,35811.0,0.0,2.0,2.0,0.0
5293,2004-06-29,-34146.0,0.0,2.0,2.0,0.0
1900,1995-03-16,-506230.0,2.0,1.0,1.0,0.0
1769,1994-11-05,-508156.0,2.0,0.0,0.0,1.0
348,1990-12-15,-258552.0,2.0,0.0,0.0,0.0
6975,2009-02-05,492480.0,2.0,2.0,2.0,1.0
3627,1999-12-07,-36261.0,1.0,0.0,0.0,0.0
8742,2013-12-08,-25443.0,1.0,0.0,0.0,0.0
4922,2003-06-24,-31645.0,1.0,2.0,2.0,1.0
5912,2006-03-10,30366.0,2.0,1.0,1.0,1.0
8244,2012-07-28,-68032.0,0.0,2.0,2.0,0.0
8225,2012-07-09,-35363.0,0.0,2.0,2.0,0.0
6943,2009-01-04,176209.0,1.0,1.0,1.0,0.0
3759,2000-04-17,-303491.0,2.0,1.0,1.0,1.0
4792,2003-02-14,-77624.0,2.0,0.0,0.0,0.0
4370,2001-12-19,-17859.0,0.0,0.0,0.0,0.0
6741,2008-06-16,-36185.0,2.0,2.0,2.0,1.0
10090,2017-08-17,-87531.0,0.0,1.0,1.0,1.0
3468,1999-07-01,0.0,1.0,2.0,2.0,0.0
809,1992-03-20,51318.0,0.0,0.0,0.0,0.0
1228,1993-05-13,32507.0,1.0,2.0,2.0,1.0
6110,2006-09-24,0.0,0.0,0.0,0.0,1.0
9432,2015-10-29,-79633.0,1.0,1.0,1.0,0.0
7168,2009-08-17,-70319.0,0.0,2.0,2.0,0.0
7025,2009-03-27,-34181.0,2.0,2.0,2.0,1.0
8748,2013-12-14,25344.0,1.0,0.0,0.0,0.0
5938,2006-04-05,-420579.0,2.0,2.0,2.0,1.0
9343,2015-08-01,-93435.0,0.0,2.0,2.0,0.0
530,1991-06-15,-30614.0,1.0,1.0,1.0,0.0
4741,2002-12-25,449225.0,2.0,0.0,0.0,1.0
2546,1996-12-21,147210.0,2.0,0.0,0.0,1.0
9460,2015-11-26,76528.0,1.0,0.0,0.0,1.0
4009,2000-12-23,-160377.0,2.0,1.0,1.0,0.0
6223,2007-01-15,0.0,2.0,0.0,0.0,0.0
1688,1994-08-16,-82475.0,1.0,1.0,1.0,0.0
5593,2005-04-25,35884.0,2.0,2.0,2.0,0.0
8796,2014-01-31,-133732.0,2.0,1.0,1.0,1.0
9403,2015-09-30,-58945.0,0.0,1.0,1.0,0.0
796,1992-03-07,49928.0,0.0,0.0,0.0,0.0
4454,2002-03-13,0.0,2.0,1.0,1.0,1.0
3299,1999-01-13,122936.0,1.0,0.0,0.0,1.0
9258,2015-05-08,262511.0,0.0,2.0,2.0,0.0
3537,1999-09-08,-112104.0,0.0,0.0,0.0,0.0
7079,2009-05-20,0.0,1.0,2.0,2.0,0.0
595,1991-08-19,-78327.0,0.0,0.0,0.0,0.0
3678,2000-01-27,0.0,2.0,0.0,0.0,0.0
4662,2002-10-07,-116204.0,0.0,0.0,0.0,0.0
2440,1996-09-06,-140188.0,0.0,0.0,0.0,0.0
5041,2003-10-21,-72521.0,0.0,0.0,0.0,0.0
6317,2007-04-19,163617.0,1.0,2.0,2.0,1.0
5422,2004-11-05,-54949.0,2.0,1.0,1.0,0.0
642,1991-10-05,-284940.0,1.0,0.0,0.0,0.0
6807,2008-08-21,-68472.0,0.0,2.0,2.0,0.0
2187,1995-12-28,0.0,2.0,0.0,0.0,1.0
2253,1996-03-03,-263263.0,2.0,0.0,0.0,0.0
5280,2004-06-16,-69505.0,0.0,2.0,2.0,0.0
977,1992-09-04,-288669.0,2.0,0.0,0.0,0.0
5273,2004-06-09,-35104.0,0.0,2.0,2.0,0.0
840,1992-04-20,-63468.0,1.0,2.0,2.0,0.0
7815,2011-05-26,33377.0,0.0,2.0,2.0,0.0
1076,1992-12-12,-263669.0,2.0,0.0,0.0,0.0
7261,2009-11-18,89520.0,2.0,1.0,1.0,0.0
2995,1998-03-15,28760.0,1.0,1.0,1.0,0.0
2060,1995-08-23,-114838.0,0.0,0.0,0.0,0.0
4814,2003-03-08,-81049.0,2.0,1.0,1.0,0.0
7745,2011-03-17,134070.0,2.0,1.0,1.0,0.0
3899,2000-09-04,-92135.0,0.0,0.0,0.0,0.0
4710,2002-11-24,215535.0,2.0,2.0,2.0,0.0
6086,2006-08-31,-86490.0,0.0,1.0,1.0,0.0
6630,2008-02-26,124938.0,0.0,2.0,2.0,1.0
6095,2006-09-09,-137969.0,0.0,1.0,1.0,0.0
700,1991-12-02,32465.0,2.0,0.0,0.0,0.0
8283,2012-09-05,-120121.0,0.0,1.0,1.0,0.0
9724,2016-08-16,-92159.0,0.0,2.0,2.0,0.0
10032,2017-06-20,-33641.0,0.0,2.0,2.0,0.0
2760,1997-07-23,-62895.0,1.0,2.0,2.0,0.0
6034,2006-07-10,-67811.0,0.0,2.0,2.0,0.0
317,1990-11-14,36803.0,0.0,0.0,0.0,0.0
9860,2016-12-30,-25874.0,1.0,0.0,0.0,0.0
2921,1997-12-31,46068.0,2.0,0.0,0.0,1.0
948,1992-08-06,-89308.0,1.0,1.0,1.0,0.0
4438,2002-02-25,87115.0,1.0,1.0,1.0,0.0
8398,2012-12-29,51917.0,2.0,0.0,0.0,1.0
738,1992-01-09,968018.0,2.0,0.0,0.0,1.0
6920,2008-12-12,-100518.0,2.0,0.0,0.0,1.0
4214,2001-07-16,-61899.0,1.0,2.0,2.0,0.0
2879,1997-11-19,343188.0,1.0,0.0,0.0,1.0
9818,2016-11-18,-27110.0,0.0,0.0,0.0,1.0
7368,2010-03-05,-81659.0,2.0,1.0,1.0,0.0
975,1992-09-02,-269321.0,2.0,1.0,1.0,1.0
833,1992-04-13,155905.0,1.0,2.0,2.0,0.0
9225,2015-04-05,80341.0,1.0,1.0,1.0,0.0
5594,2005-04-26,107881.0,2.0,2.0,2.0,1.0
1231,1993-05-16,-65410.0,2.0,2.0,2.0,1.0
7081,2009-05-22,32141.0,1.0,2.0,2.0,0.0
5725,2005-09-04,-139163.0,0.0,1.0,1.0,1.0
111,1990-04-22,268558.0,1.0,1.0,1.0,1.0
4229,2001-07-31,-90255.0,1.0,1.0,1.0,0.0
5926,2006-03-24,1118156.0,2.0,2.0,2.0,0.0
9393,2015-09-20,-29910.0,0.0,1.0,1.0,0.0
9310,2015-06-29,-68253.0,0.0,2.0,2.0,0.0
1252,1993-06-06,65773.0,1.0,2.0,2.0,0.0
58,1990-02-28,-46729.0,2.0,0.0,0.0,1.0
9648,2016-06-01,-71062.0,2.0,2.0,2.0,0.0
506,1991-05-22,61474.0,0.0,2.0,2.0,0.0
4608,2002-08-14,-84217.0,1.0,1.0,1.0,0.0
3775,2000-05-03,-318772.0,2.0,2.0,2.0,1.0
6713,2008-05-19,144663.0,2.0,2.0,2.0,0.0
9050,2014-10-12,-273618.0,2.0,1.0,1.0,1.0
4871,2003-05-04,-217769.0,2.0,2.0,2.0,1.0
4015,2000-12-29,837562.0,2.0,1.0,1.0,1.0
2211,1996-01-21,-284330.0,2.0,1.0,1.0,1.0
8190,2012-06-04,0.0,1.0,2.0,2.0,0.0
7889,2011-08-08,-88576.0,0.0,1.0,1.0,0.0
5504,2005-01-26,58249.0,1.0,1.0,1.0,0.0
3661,2000-01-10,185120.0,1.0,0.0,0.0,0.0
490,1991-05-06,29701.0,1.0,1.0,1.0,0.0
1527,1994-03-08,71087.0,2.0,0.0,0.0,0.0
1087,1992-12-23,67099.0,2.0,0.0,0.0,0.0
10085,2017-08-12,-118868.0,0.0,1.0,1.0,0.0
4565,2002-07-02,-64977.0,1.0,2.0,2.0,0.0
2550,1996-12-25,38735.0,2.0,0.0,0.0,1.0
5899,2006-02-25,-136211.0,2.0,2.0,2.0,1.0
8746,2013-12-12,-25344.0,1.0,0.0,0.0,0.0
4169,2001-06-01,0.0,2.0,2.0,2.0,0.0
326,1990-11-23,-94972.0,2.0,0.0,0.0,1.0
3279,1998-12-24,-18402.0,0.0,0.0,0.0,0.0
4882,2003-05-15,62470.0,2.0,2.0,2.0,0.0
6880,2008-11-02,118031.0,1.0,1.0,1.0,1.0
9689,2016-07-12,-69062.0,1.0,2.0,2.0,0.0
5443,2004-11-26,48054.0,1.0,0.0,0.0,0.0
10073,2017-07-31,-124227.0,0.0,2.0,2.0,0.0
8416,2013-01-16,26242.0,2.0,0.0,0.0,1.0
1620,1994-06-09,0.0,2.0,2.0,2.0,0.0
2689,1997-05-13,-26544.0,0.0,1.0,1.0,0.0
5067,2003-11-16,1197437.0,1.0,0.0,0.0,0.0
4522,2002-05-20,32182.0,1.0,2.0,2.0,1.0
2840,1997-10-11,-130707.0,0.0,0.0,0.0,1.0
576,1991-07-31,0.0,0.0,1.0,1.0,1.0
6548,2007-12-06,-66015.0,0.0,0.0,0.0,0.0
4754,2003-01-07,484461.0,2.0,1.0,1.0,1.0
3258,1998-12-03,-18994.0,0.0,0.0,0.0,0.0
7021,2009-03-23,34218.0,2.0,2.0,2.0,0.0
8507,2013-04-17,0.0,2.0,2.0,2.0,0.0
396,1991-02-01,23033.0,2.0,0.0,0.0,1.0
3806,2000-06-03,-32147.0,1.0,2.0,2.0,0.0
9820,2016-11-20,53185.0,0.0,0.0,0.0,1.0
6877,2008-10-30,-29316.0,0.0,1.0,1.0,1.0
7969,2011-10-27,294077.0,0.0,0.0,0.0,1.0
1689,1994-08-17,-54813.0,1.0,1.0,1.0,0.0
5989,2006-05-26,32141.0,1.0,2.0,2.0,0.0
9148,2015-01-18,-294952.0,2.0,1.0,1.0,1.0
3313,1999-01-27,288669.0,2.0,1.0,1.0,1.0
2071,1995-09-03,-122916.0,0.0,0.0,0.0,0.0
1798,1994-12-04,-14851.0,1.0,0.0,0.0,1.0
2122,1995-10-24,-51137.0,0.0,0.0,0.0,1.0
4640,2002-09-15,-115830.0,0.0,0.0,0.0,0.0
5707,2005-08-17,-122384.0,0.0,1.0,1.0,0.0
8827,2014-03-03,161593.0,2.0,1.0,1.0,1.0
9606,2016-04-20,-121396.0,2.0,1.0,1.0,0.0
5500,2005-01-22,115250.0,1.0,1.0,1.0,0.0
7980,2011-11-07,74450.0,0.0,0.0,0.0,0.0
3157,1998-08-24,-136190.0,1.0,1.0,1.0,0.0
1425,1993-11-26,16775.0,2.0,0.0,0.0,0.0
3448,1999-06-11,-96979.0,2.0,2.0,2.0,0.0
1497,1994-02-06,-516842.0,2.0,0.0,0.0,0.0
3021,1998-04-10,183152.0,2.0,1.0,1.0,1.0
6055,2006-07-31,-96116.0,0.0,2.0,2.0,1.0
1627,1994-06-16,0.0,1.0,2.0,2.0,0.0
7385,2010-03-22,0.0,2.0,0.0,0.0,0.0
3042,1998-05-01,395226.0,2.0,1.0,1.0,1.0
6171,2006-11-24,271900.0,2.0,0.0,0.0,1.0
321,1990-11-18,18673.0,0.0,0.0,0.0,0.0
933,1992-07-22,-62184.0,1.0,2.0,2.0,0.0
4755,2003-01-08,400278.0,2.0,2.0,2.0,1.0
4551,2002-06-18,0.0,1.0,2.0,2.0,0.0
6475,2007-09-24,-110853.0,1.0,1.0,1.0,1.0
4152,2001-05-15,270135.0,2.0,1.0,1.0,1.0
7314,2010-01-10,-187461.0,2.0,1.0,1.0,1.0
2427,1996-08-24,-127880.0,1.0,0.0,0.0,1.0
2715,1997-06-08,213801.0,1.0,2.0,2.0,1.0
7758,2011-03-30,-53258.0,2.0,1.0,1.0,0.0
4921,2003-06-23,-63396.0,1.0,2.0,2.0,0.0
3230,1998-11-05,61458.0,0.0,0.0,0.0,1.0
9631,2016-05-15,369550.0,1.0,2.0,2.0,0.0
899,1992-06-18,32326.0,0.0,2.0,2.0,0.0
5521,2005-02-12,61121.0,0.0,1.0,1.0,0.0
1795,1994-12-01,14850.0,1.0,0.0,0.0,0.0
3371,1999-03-26,247885.0,2.0,2.0,2.0,1.0
5206,2004-04-03,220261.0,1.0,2.0,2.0,0.0
7722,2011-02-22,-53527.0,2.0,1.0,1.0,1.0
2172,1995-12-13,37989.0,1.0,0.0,0.0,0.0
6124,2006-10-08,-78327.0,2.0,0.0,0.0,0.0
10113,2017-09-09,-79735.0,0.0,1.0,1.0,1.0
1370,1993-10-02,140792.0,1.0,0.0,0.0,1.0
677,1991-11-09,-103901.0,2.0,0.0,0.0,0.0
2963,1998-02-11,142507.0,1.0,0.0,0.0,0.0
8667,2013-09-24,-112494.0,0.0,1.0,1.0,1.0
4000,2000-12-14,-1212132.0,2.0,2.0,2.0,1.0
5046,2003-10-26,-87127.0,0.0,0.0,0.0,1.0
2926,1998-01-05,-89402.0,2.0,0.0,0.0,1.0
2981,1998-03-01,81659.0,1.0,1.0,1.0,0.0
3536,1999-09-07,-113513.0,0.0,0.0,0.0,0.0
854,1992-05-04,-31859.0,1.0,2.0,2.0,0.0
9605,2016-04-19,-367577.0,2.0,1.0,1.0,1.0
7559,2010-09-12,-93328.0,0.0,2.0,2.0,0.0
4715,2002-11-29,-324777.0,2.0,1.0,1.0,1.0
4724,2002-12-08,-692412.0,2.0,1.0,1.0,0.0
2082,1995-09-14,-93362.0,0.0,0.0,0.0,1.0
634,1991-09-27,-43955.0,0.0,0.0,0.0,1.0
4099,2001-03-23,929859.0,2.0,2.0,2.0,1.0
2617,1997-03-02,27049.0,1.0,1.0,1.0,0.0
5420,2004-11-03,-54744.0,2.0,1.0,1.0,1.0
8668,2013-09-25,-84011.0,0.0,1.0,1.0,0.0
2497,1996-11-02,-62726.0,0.0,0.0,0.0,0.0
6745,2008-06-20,0.0,1.0,2.0,2.0,0.0
6103,2006-09-17,-79633.0,0.0,1.0,1.0,1.0
